ty,gk,qk,n_opt,mouth_pred
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $75,000-$100,000",BIOTECHD_W34,2,"0.753467,0.246533"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | Less than $30,000",BIOTECHD_W34,2,"0.690976,0.309024"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | Less than $30,000",BIOTECHD_W34,2,"0.665411,0.334589"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $100,000 or more",BIOTECHD_W34,2,"0.764892,0.235108"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000",BIOTECHD_W34,2,"0.723310,0.276691"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $50,000-$75,000",BIOTECHD_W34,2,"0.740174,0.259826"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $75,000-$100,000",BIOTECHD_W34,2,"0.746139,0.253861"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | Less than $30,000",BIOTECHD_W34,2,"0.679179,0.320821"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $100,000 or more",BIOTECHD_W34,2,"0.685949,0.314051"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $30,000-$50,000",BIOTECHD_W34,2,"0.672332,0.327668"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $50,000-$75,000",BIOTECHD_W34,2,"0.682574,0.317426"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",BIOTECHD_W34,2,"0.685949,0.314051"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Less than $30,000",BIOTECHD_W34,2,"0.642432,0.357568"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $100,000 or more",BOYSF1A_W29,3,"0.207179,0.325938,0.466884"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $30,000-$50,000",BOYSF1A_W29,3,"0.194542,0.338775,0.466683"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $50,000-$75,000",BOYSF1A_W29,3,"0.194173,0.354360,0.451467"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000",BOYSF1A_W29,3,"0.205471,0.366291,0.428238"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | Less than $30,000",BOYSF1A_W29,3,"0.214397,0.391267,0.394336"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $100,000 or more",BOYSF1A_W29,3,"0.213169,0.346007,0.440824"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $30,000-$50,000",BOYSF1A_W29,3,"0.207472,0.313895,0.478633"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $50,000-$75,000",BOYSF1A_W29,3,"0.210404,0.333608,0.455988"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $75,000-$100,000",BOYSF1A_W29,3,"0.222042,0.346603,0.431355"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | Less than $30,000",BOYSF1A_W29,3,"0.230382,0.365285,0.404333"
EDUCATIONxINCOME,EDUCATIONxINCOME :: College graduate/some postgrad | Refused,BOYSF1A_W29,3,"0.213690,0.308498,0.477811"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $100,000 or more",BOYSF1A_W29,3,"0.220358,0.354892,0.424750"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $30,000-$50,000",BOYSF1A_W29,3,"0.215643,0.331395,0.452963"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $50,000-$75,000",BOYSF1A_W29,3,"0.206946,0.323038,0.470017"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $75,000-$100,000",BOYSF1A_W29,3,"0.223669,0.351881,0.424450"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | Less than $30,000",BOYSF1A_W29,3,"0.229832,0.373054,0.397114"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | Less than $30,000",BOYSF1A_W29,3,"0.244728,0.385011,0.370261"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $100,000 or more",BOYSF1A_W29,3,"0.228490,0.376716,0.394795"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000",BOYSF1A_W29,3,"0.226875,0.345943,0.427182"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $50,000-$75,000",BOYSF1A_W29,3,"0.227259,0.354747,0.417994"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $75,000-$100,000",BOYSF1A_W29,3,"0.234487,0.360355,0.405158"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | Less than $30,000",BOYSF1A_W29,3,"0.252043,0.378361,0.369596"
EDUCATIONxINCOME,EDUCATIONxINCOME :: Postgraduate | Refused,BOYSF1A_W29,3,"0.237144,0.326680,0.436175"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $100,000 or more",BOYSF1A_W29,3,"0.244533,0.339501,0.415965"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $30,000-$50,000",BOYSF1A_W29,3,"0.232664,0.308230,0.459107"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $50,000-$75,000",BOYSF1A_W29,3,"0.236123,0.322742,0.441136"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",BOYSF1A_W29,3,"0.239372,0.327182,0.433446"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Less than $30,000",BOYSF1A_W29,3,"0.245587,0.346333,0.408080"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Refused",BOYSF1A_W29,3,"0.242468,0.279079,0.478453"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $100,000 or more",BOYSF1B_W29,3,"0.169345,0.355714,0.474941"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $30,000-$50,000",BOYSF1B_W29,3,"0.162211,0.368415,0.469373"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $50,000-$75,000",BOYSF1B_W29,3,"0.165968,0.382884,0.451148"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000",BOYSF1B_W29,3,"0.173489,0.397121,0.429390"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | Less than $30,000",BOYSF1B_W29,3,"0.179113,0.429669,0.391218"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $100,000 or more",BOYSF1B_W29,3,"0.175107,0.370701,0.454192"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $30,000-$50,000",BOYSF1B_W29,3,"0.171120,0.329843,0.499037"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $50,000-$75,000",BOYSF1B_W29,3,"0.180430,0.358827,0.460743"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $75,000-$100,000",BOYSF1B_W29,3,"0.188189,0.374259,0.437553"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | Less than $30,000",BOYSF1B_W29,3,"0.197169,0.401416,0.401416"
EDUCATIONxINCOME,EDUCATIONxINCOME :: College graduate/some postgrad | Refused,BOYSF1B_W29,3,"0.185298,0.322677,0.492024"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $100,000 or more",BOYSF1B_W29,3,"0.187295,0.387319,0.425386"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $30,000-$50,000",BOYSF1B_W29,3,"0.184195,0.363465,0.452340"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $50,000-$75,000",BOYSF1B_W29,3,"0.176844,0.357235,0.465922"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $75,000-$100,000",BOYSF1B_W29,3,"0.192150,0.388154,0.419695"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | Less than $30,000",BOYSF1B_W29,3,"0.196405,0.419051,0.384543"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | Less than $30,000",BOYSF1B_W29,3,"0.207439,0.425638,0.366923"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $100,000 or more",BOYSF1B_W29,3,"0.186867,0.404978,0.408155"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000",BOYSF1B_W29,3,"0.192448,0.373863,0.433689"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $50,000-$75,000",BOYSF1B_W29,3,"0.196405,0.384543,0.419051"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $75,000-$100,000",BOYSF1B_W29,3,"0.198365,0.391425,0.410210"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | Less than $30,000",BOYSF1B_W29,3,"0.208817,0.421823,0.369360"
EDUCATIONxINCOME,EDUCATIONxINCOME :: Postgraduate | Refused,BOYSF1B_W29,3,"0.204697,0.348202,0.447100"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $100,000 or more",BOYSF1B_W29,3,"0.208516,0.360283,0.431202"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $30,000-$50,000",BOYSF1B_W29,3,"0.202092,0.328028,0.469879"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $50,000-$75,000",BOYSF1B_W29,3,"0.205809,0.344664,0.449527"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",BOYSF1B_W29,3,"0.207408,0.350067,0.442526"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Less than $30,000",BOYSF1B_W29,3,"0.210324,0.377883,0.411793"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Refused",BOYSF1B_W29,3,"0.201553,0.307332,0.491115"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $100,000 or more",CAREGIV4_W27,2,"0.757794,0.242206"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $30,000-$50,000",CAREGIV4_W27,2,"0.699254,0.300746"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $50,000-$75,000",CAREGIV4_W27,2,"0.684264,0.315736"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000",CAREGIV4_W27,2,"0.692642,0.307358"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | Less than $30,000",CAREGIV4_W27,2,"0.646014,0.353986"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $100,000 or more",CAREGIV4_W27,2,"0.718594,0.281406"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $30,000-$50,000",CAREGIV4_W27,2,"0.721743,0.278257"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $50,000-$75,000",CAREGIV4_W27,2,"0.700895,0.299105"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $75,000-$100,000",CAREGIV4_W27,2,"0.704160,0.295840"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | Less than $30,000",CAREGIV4_W27,2,"0.654895,0.345105"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $100,000 or more",CAREGIV4_W27,2,"0.677474,0.322526"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $30,000-$50,000",CAREGIV4_W27,2,"0.692642,0.307358"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $50,000-$75,000",CAREGIV4_W27,2,"0.712232,0.287768"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $75,000-$100,000",CAREGIV4_W27,2,"0.684264,0.315736"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | Less than $30,000",CAREGIV4_W27,2,"0.629775,0.370225"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | Less than $30,000",CAREGIV4_W27,2,"0.629775,0.370225"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $100,000 or more",CAREGIV4_W27,2,"0.694303,0.305697"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000",CAREGIV4_W27,2,"0.684264,0.315736"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $50,000-$75,000",CAREGIV4_W27,2,"0.668880,0.331120"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $75,000-$100,000",CAREGIV4_W27,2,"0.682574,0.317426"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | Less than $30,000",CAREGIV4_W27,2,"0.646014,0.353986"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $100,000 or more",CAREGIV4_W27,2,"0.640636,0.359364"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $30,000-$50,000",CAREGIV4_W27,2,"0.654895,0.345105"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $50,000-$75,000",CAREGIV4_W27,2,"0.635222,0.364778"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",CAREGIV4_W27,2,"0.644225,0.355775"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Less than $30,000",CAREGIV4_W27,2,"0.598312,0.401688"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $100,000 or more",CARS3B_W27,4,"0.348453,0.260980,0.228521,0.162046"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $30,000-$50,000",CARS3B_W27,4,"0.291246,0.284500,0.253039,0.171215"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $50,000-$75,000",CARS3B_W27,4,"0.272304,0.301413,0.251840,0.174444"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000",CARS3B_W27,4,"0.288582,0.300078,0.243011,0.168329"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | Less than $30,000",CARS3B_W27,4,"0.321461,0.279290,0.217511,0.181738"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $100,000 or more",CARS3B_W27,4,"0.333607,0.270163,0.231083,0.165147"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $30,000-$50,000",CARS3B_W27,4,"0.284193,0.288668,0.258760,0.168379"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $50,000-$75,000",CARS3B_W27,4,"0.266807,0.302332,0.258598,0.172263"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $75,000-$100,000",CARS3B_W27,4,"0.284224,0.297864,0.250826,0.167086"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | Less than $30,000",CARS3B_W27,4,"0.307044,0.277391,0.226400,0.189164"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $100,000 or more",CARS3B_W27,4,"0.317969,0.285026,0.225474,0.171531"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $30,000-$50,000",CARS3B_W27,4,"0.278703,0.299005,0.247884,0.174408"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $50,000-$75,000",CARS3B_W27,4,"0.260018,0.308779,0.257994,0.173209"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $75,000-$100,000",CARS3B_W27,4,"0.275654,0.309926,0.243263,0.171157"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | Less than $30,000",CARS3B_W27,4,"0.301801,0.292515,0.212343,0.193341"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | Less than $30,000",CARS3B_W27,4,"0.297465,0.288313,0.228074,0.186149"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $100,000 or more",CARS3B_W27,4,"0.345373,0.275355,0.216129,0.163143"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000",CARS3B_W27,4,"0.292641,0.288104,0.244511,0.174744"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $50,000-$75,000",CARS3B_W27,4,"0.278840,0.303863,0.244161,0.173136"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $75,000-$100,000",CARS3B_W27,4,"0.290513,0.299735,0.238969,0.170784"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | Less than $30,000",CARS3B_W27,4,"0.338830,0.270139,0.203911,0.187120"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $100,000 or more",CARS3B_W27,4,"0.307320,0.284224,0.231977,0.176479"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $30,000-$50,000",CARS3B_W27,4,"0.275569,0.286546,0.252876,0.185008"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $50,000-$75,000",CARS3B_W27,4,"0.264066,0.301573,0.250013,0.184348"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",CARS3B_W27,4,"0.270569,0.299492,0.248288,0.181651"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Less than $30,000",CARS3B_W27,4,"0.288158,0.288158,0.220939,0.202745"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $100,000 or more",COMMIMPD_W32,4,"0.405229,0.253586,0.208594,0.132591"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $30,000-$50,000",COMMIMPD_W32,4,"0.327830,0.271781,0.245533,0.154856"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $50,000-$75,000",COMMIMPD_W32,4,"0.311756,0.286084,0.246619,0.155541"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000",COMMIMPD_W32,4,"0.323830,0.276986,0.235075,0.164109"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | Less than $30,000",COMMIMPD_W32,4,"0.342177,0.252306,0.220926,0.184591"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $100,000 or more",COMMIMPD_W32,4,"0.357778,0.259719,0.227418,0.155085"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $30,000-$50,000",COMMIMPD_W32,4,"0.326401,0.277013,0.248313,0.148274"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $50,000-$75,000",COMMIMPD_W32,4,"0.308235,0.289560,0.249617,0.152588"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $75,000-$100,000",COMMIMPD_W32,4,"0.322557,0.278062,0.239704,0.159677"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | Less than $30,000",COMMIMPD_W32,4,"0.322824,0.253388,0.232521,0.191267"
EDUCATIONxINCOME,EDUCATIONxINCOME :: College graduate/some postgrad | Refused,COMMIMPD_W32,4,"0.328616,0.264050,0.225854,0.181479"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $100,000 or more",COMMIMPD_W32,4,"0.347837,0.270896,0.228117,0.153150"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $30,000-$50,000",COMMIMPD_W32,4,"0.311240,0.283388,0.250089,0.155284"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $50,000-$75,000",COMMIMPD_W32,4,"0.305145,0.295757,0.254958,0.144140"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $75,000-$100,000",COMMIMPD_W32,4,"0.317982,0.289526,0.236304,0.156188"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | Less than $30,000",COMMIMPD_W32,4,"0.322792,0.267604,0.227113,0.182490"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | $30,000-$50,000",COMMIMPD_W32,4,"0.314382,0.273140,0.250647,0.161830"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | Less than $30,000",COMMIMPD_W32,4,"0.324410,0.256629,0.228251,0.190711"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $100,000 or more",COMMIMPD_W32,4,"0.383306,0.259358,0.208400,0.148937"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000",COMMIMPD_W32,4,"0.336153,0.272225,0.236513,0.155109"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $50,000-$75,000",COMMIMPD_W32,4,"0.325366,0.287134,0.236190,0.151309"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $75,000-$100,000",COMMIMPD_W32,4,"0.343846,0.278455,0.220276,0.157424"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | Less than $30,000",COMMIMPD_W32,4,"0.367715,0.244951,0.209518,0.177816"
EDUCATIONxINCOME,EDUCATIONxINCOME :: Postgraduate | Refused,COMMIMPD_W32,4,"0.345993,0.259136,0.208222,0.186649"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $100,000 or more",COMMIMPD_W32,4,"0.347206,0.276817,0.220697,0.155280"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $30,000-$50,000",COMMIMPD_W32,4,"0.321234,0.283488,0.238721,0.156557"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $50,000-$75,000",COMMIMPD_W32,4,"0.310967,0.299054,0.238426,0.151553"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",COMMIMPD_W32,4,"0.325790,0.289764,0.225668,0.158777"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Less than $30,000",COMMIMPD_W32,4,"0.331545,0.272722,0.214062,0.181672"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Refused",COMMIMPD_W32,4,"0.322230,0.252921,0.223202,0.201646"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $100,000 or more",COMMIMPH_W32,4,"0.403938,0.237463,0.217908,0.140692"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $30,000-$50,000",COMMIMPH_W32,4,"0.317752,0.259342,0.259342,0.163565"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $50,000-$75,000",COMMIMPH_W32,4,"0.307280,0.273300,0.258755,0.160665"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000",COMMIMPH_W32,4,"0.308940,0.264251,0.252150,0.174659"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | Less than $30,000",COMMIMPH_W32,4,"0.321421,0.237001,0.238860,0.202718"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $100,000 or more",COMMIMPH_W32,4,"0.341933,0.240580,0.248217,0.169269"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $30,000-$50,000",COMMIMPH_W32,4,"0.317407,0.261092,0.263140,0.158360"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $50,000-$75,000",COMMIMPH_W32,4,"0.303104,0.273831,0.263341,0.159724"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $75,000-$100,000",COMMIMPH_W32,4,"0.305868,0.259587,0.261623,0.172922"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | Less than $30,000",COMMIMPH_W32,4,"0.299249,0.231241,0.253969,0.215541"
EDUCATIONxINCOME,EDUCATIONxINCOME :: College graduate/some postgrad | Refused,COMMIMPH_W32,4,"0.308973,0.250214,0.244418,0.196395"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $100,000 or more",COMMIMPH_W32,4,"0.333860,0.255980,0.246173,0.163987"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $30,000-$50,000",COMMIMPH_W32,4,"0.300590,0.267350,0.267350,0.164710"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $50,000-$75,000",COMMIMPH_W32,4,"0.305486,0.282529,0.265411,0.146574"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $75,000-$100,000",COMMIMPH_W32,4,"0.305070,0.273463,0.256895,0.164573"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | Less than $30,000",COMMIMPH_W32,4,"0.302684,0.245121,0.248981,0.203213"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | $30,000-$50,000",COMMIMPH_W32,4,"0.300688,0.257192,0.265356,0.176765"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | Less than $30,000",COMMIMPH_W32,4,"0.302656,0.235709,0.247020,0.214615"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $100,000 or more",COMMIMPH_W32,4,"0.356504,0.243114,0.231981,0.168400"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000",COMMIMPH_W32,4,"0.313803,0.258128,0.256119,0.171950"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $50,000-$75,000",COMMIMPH_W32,4,"0.310804,0.274283,0.253670,0.161243"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $75,000-$100,000",COMMIMPH_W32,4,"0.320226,0.263411,0.243615,0.172749"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | Less than $30,000",COMMIMPH_W32,4,"0.337185,0.228151,0.231743,0.202921"
EDUCATIONxINCOME,EDUCATIONxINCOME :: Postgraduate | Refused,COMMIMPH_W32,4,"0.327044,0.246866,0.223024,0.203066"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $100,000 or more",COMMIMPH_W32,4,"0.329104,0.264443,0.237045,0.169408"
