ty,gk,qk,n_opt,mouth_pred
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,ADMISSIONa_W43,3,"0.338125,0.310281,0.351594"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,BETTERPOL1F1F_W36,3,"0.356243,0.293037,0.350720"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,BETTERPOL1F1F_W36,3,"0.328521,0.313477,0.358002"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,BETTERPOL1F1F_W36,3,"0.310000,0.298124,0.391876"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,BETTERPOL1F1F_W36,3,"0.293318,0.286523,0.420159"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,BETTERPOL1F1F_W36,3,"0.360477,0.287397,0.352126"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,BETTERPOL1F1H_W36,3,"0.263448,0.325315,0.411237"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,BETTERPOL1F1H_W36,3,"0.232338,0.298327,0.469335"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,BETTERPOL1F1H_W36,3,"0.230297,0.282165,0.487538"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,BETTERPOL1F1H_W36,3,"0.243581,0.335548,0.420871"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,BETTERPOL1F1H_W36,3,"0.227651,0.316061,0.456288"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,BETTERPOL1F1H_W36,3,"0.238145,0.330631,0.431224"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Independent,BETTERPOL1F1H_W36,3,"0.234337,0.303255,0.462408"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,BETTERPOL1F1H_W36,3,"0.265213,0.307653,0.427134"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,BETTERPOL1F1H_W36,3,"0.243369,0.312491,0.444140"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,BETTERPOL1F1H_W36,3,"0.220383,0.282977,0.496640"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,BETTERPOL1F1H_W36,3,"0.216683,0.267567,0.515750"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,BETTERPOL1F1H_W36,3,"0.248644,0.297588,0.453768"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,BETTERPOL1F1H_W36,3,"0.244213,0.313575,0.442212"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,BETTERPOL1F1H_W36,3,"0.229631,0.288022,0.482346"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,BETTERPOL1F1H_W36,3,"0.247279,0.335360,0.417362"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,BETTERPOL1F1H_W36,3,"0.250027,0.311163,0.438810"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,BETTERPOL1F1H_W36,3,"0.247484,0.300865,0.451651"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,BETTERPOL1F1H_W36,3,"0.268304,0.316139,0.415557"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,BETTERPOL1F1H_W36,3,"0.240370,0.331124,0.428506"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,BETTERPOL1F1H_W36,3,"0.242847,0.306987,0.450167"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,BETTERPOL1F1H_W36,3,"0.243345,0.291246,0.465409"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,BETTERPOL1F1H_W36,3,"0.265850,0.305991,0.428159"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,BETTERPOL2F1F_W36,3,"0.273136,0.258600,0.468264"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,BETTERPOL2F1F_W36,3,"0.214870,0.223429,0.561701"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,BETTERPOL2F1F_W36,3,"0.217208,0.210525,0.572267"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,BETTERPOL2F1F_W36,3,"0.245818,0.257615,0.496567"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,BETTERPOL2F1F_W36,3,"0.212060,0.242180,0.545761"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,BETTERPOL2F1F_W36,3,"0.243907,0.247748,0.508345"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Independent,BETTERPOL2F1F_W36,3,"0.217476,0.231502,0.551022"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,BETTERPOL2F1F_W36,3,"0.262593,0.239093,0.498314"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,BETTERPOL2F1F_W36,3,"0.243734,0.236235,0.520031"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,BETTERPOL2F1F_W36,3,"0.197775,0.197775,0.604450"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,BETTERPOL2F1F_W36,3,"0.194637,0.191620,0.613743"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,BETTERPOL2F1F_W36,3,"0.238912,0.222691,0.538397"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,BETTERPOL2F1F_W36,3,"0.249235,0.247296,0.503469"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,BETTERPOL2F1F_W36,3,"0.211106,0.219515,0.569379"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,BETTERPOL2F1F_W36,3,"0.251538,0.263610,0.484852"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,BETTERPOL2F1F_W36,3,"0.233509,0.256460,0.510031"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,BETTERPOL2F1F_W36,3,"0.236284,0.247624,0.516092"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,BETTERPOL2F1F_W36,3,"0.266604,0.254395,0.479001"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,BETTERPOL2F1F_W36,3,"0.240076,0.247697,0.512227"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,BETTERPOL2F1F_W36,3,"0.224271,0.250193,0.525536"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,BETTERPOL2F1F_W36,3,"0.231336,0.234979,0.533686"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,BETTERPOL2F1F_W36,3,"0.260389,0.229793,0.509818"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,BOYSF1B_W29,3,"0.223853,0.313227,0.462920"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,BOYSF1B_W29,3,"0.197873,0.316199,0.485928"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,BOYSF1B_W29,3,"0.211498,0.330143,0.458359"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,BOYSF1B_W29,3,"0.201462,0.337386,0.461152"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,BOYSF1B_W29,3,"0.185247,0.315117,0.499636"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Other,BOYSF1B_W29,3,"0.198114,0.326635,0.475251"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,BOYSF1B_W29,3,"0.197140,0.322499,0.480361"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Independent,BOYSF1B_W29,3,"0.197518,0.305922,0.496560"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,BOYSF1B_W29,3,"0.216551,0.303009,0.480440"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,BOYSF1B_W29,3,"0.209023,0.316242,0.474735"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,BOYSF1B_W29,3,"0.177556,0.288202,0.534242"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,BOYSF1B_W29,3,"0.190651,0.307049,0.502299"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,BOYSF1B_W29,3,"0.213968,0.311322,0.474710"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,BOYSF1B_W29,3,"0.215084,0.333128,0.451788"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,BOYSF1B_W29,3,"0.193829,0.307328,0.498843"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,BOYSF1B_W29,3,"0.192202,0.332095,0.475704"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,BOYSF1B_W29,3,"0.189903,0.305844,0.504252"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,BOYSF1B_W29,3,"0.200625,0.318102,0.481273"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,BOYSF1B_W29,3,"0.203142,0.317100,0.479758"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,BOYSF1B_W29,3,"0.188797,0.336567,0.474636"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,BOYSF1B_W29,3,"0.192427,0.312340,0.495233"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,BOYSF1B_W29,3,"0.205666,0.323559,0.470775"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,BOYSF1B_W29,3,"0.198847,0.312831,0.488322"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,CANDEXP_W92,4,"0.392438,0.234336,0.200438,0.172788"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,CANDEXP_W92,4,"0.364498,0.246632,0.212610,0.176260"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,CANDEXP_W92,4,"0.337699,0.249004,0.239465,0.173833"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Republican,CANDEXP_W92,4,"0.358071,0.225833,0.207236,0.208861"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,CANDEXP_W92,4,"0.336690,0.270538,0.220807,0.171965"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,CANDEXP_W92,4,"0.347973,0.277428,0.217756,0.156844"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Other,CANDEXP_W92,4,"0.319034,0.277182,0.244612,0.159172"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Buddhist | Democrat,CANDEXP_W92,4,"0.330357,0.267531,0.225284,0.176827"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,CANDEXP_W92,4,"0.324402,0.260665,0.221223,0.193710"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Independent,CANDEXP_W92,4,"0.328865,0.268411,0.222521,0.180203"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Republican,CANDEXP_W92,4,"0.323070,0.249649,0.220315,0.206966"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Independent,CANDEXP_W92,4,"0.339583,0.266542,0.224451,0.169424"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,CANDEXP_W92,4,"0.348225,0.246928,0.221345,0.183502"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,CANDEXP_W92,4,"0.313880,0.283567,0.227852,0.174701"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,CANDEXP_W92,4,"0.316853,0.290760,0.231814,0.160573"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,CANDEXP_W92,4,"0.298360,0.296038,0.253215,0.152387"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,CANDEXP_W92,4,"0.313313,0.267990,0.225671,0.193026"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,CANDEXP_W92,4,"0.317692,0.276015,0.225277,0.181015"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,CANDEXP_W92,4,"0.326071,0.278903,0.225863,0.169163"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Other,CANDEXP_W92,4,"0.315362,0.284906,0.239915,0.159818"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,CANDEXP_W92,4,"0.339219,0.268345,0.212278,0.180158"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,CANDEXP_W92,4,"0.352281,0.268001,0.212007,0.167711"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,CANDEXP_W92,4,"0.329377,0.268830,0.233563,0.168229"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Refused,CANDEXP_W92,4,"0.335195,0.255003,0.204901,0.204901"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,CANDEXP_W92,4,"0.361626,0.246607,0.199709,0.192058"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,CANDEXP_W92,4,"0.373225,0.260553,0.196676,0.169545"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,CANDEXP_W92,4,"0.361403,0.266482,0.202729,0.169386"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,CANDEXP_W92,4,"0.346147,0.263335,0.227009,0.163508"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,CANDEXP_W92,4,"0.406697,0.233546,0.173557,0.186199"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,CAREGIV6B_W27,2,"0.798187,0.201813"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,CAREGIV6B_W27,2,"0.759225,0.240775"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,CAREGIV6B_W27,2,"0.712232,0.287768"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,CAREGIV6B_W27,2,"0.753467,0.246533"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,CAREGIV6B_W27,2,"0.744656,0.255344"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Other,CAREGIV6B_W27,2,"0.705785,0.294215"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,CAREGIV6B_W27,2,"0.766294,0.233706"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,CAREGIV6B_W27,2,"0.763484,0.236516"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,CAREGIV6B_W27,2,"0.731059,0.268941"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,CAREGIV6B_W27,2,"0.735642,0.264358"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,CAREGIV6B_W27,2,"0.692642,0.307358"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,CAREGIV6B_W27,2,"0.712232,0.287768"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,CAREGIV6B_W27,2,"0.712232,0.287768"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,CAREGIV6B_W27,2,"0.723310,0.276691"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,CAREGIV6B_W27,2,"0.746139,0.253861"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,CAREGIV6B_W27,2,"0.735642,0.264358"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,CAREGIV6B_W27,2,"0.692642,0.307358"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,CAREGIV6B_W27,2,"0.746139,0.253861"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,CAREGIV6B_W27,2,"0.766294,0.233706"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,CAREGIV6B_W27,2,"0.723310,0.276691"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,CAREGIV6B_W27,2,"0.675765,0.324235"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,CAREGIV6B_W27,2,"0.764892,0.235108"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,CAREGIV6E_W27,2,"0.888759,0.111241"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,CAREGIV6E_W27,2,"0.871475,0.128525"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,CAREGIV6E_W27,2,"0.833325,0.166675"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,CAREGIV6E_W27,2,"0.852935,0.147065"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,CAREGIV6E_W27,2,"0.846958,0.153042"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Other,CAREGIV6E_W27,2,"0.810479,0.189521"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,CAREGIV6E_W27,2,"0.863392,0.136608"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,CAREGIV6E_W27,2,"0.854885,0.145115"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,CAREGIV6E_W27,2,"0.827828,0.172172"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,CAREGIV6E_W27,2,"0.846958,0.153042"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,CAREGIV6E_W27,2,"0.799442,0.200558"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,CAREGIV6E_W27,2,"0.808067,0.191933"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,CAREGIV6E_W27,2,"0.814053,0.185947"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,CAREGIV6E_W27,2,"0.828939,0.171061"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,CAREGIV6E_W27,2,"0.850965,0.149035"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,CAREGIV6E_W27,2,"0.840783,0.159217"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,CAREGIV6E_W27,2,"0.795658,0.204342"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,CAREGIV6E_W27,2,"0.840783,0.159217"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,CAREGIV6E_W27,2,"0.867036,0.132964"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,CAREGIV6E_W27,2,"0.824462,0.175538"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,CAREGIV6E_W27,2,"0.775945,0.224055"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,CAREGIV6E_W27,2,"0.857768,0.142232"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,CAREREL_W27,5,"0.368098,0.119504,0.096777,0.098301,0.317320"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,CAREREL_W27,5,"0.347679,0.135093,0.089291,0.093577,0.334360"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,CAREREL_W27,5,"0.293801,0.134512,0.132427,0.108931,0.330329"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,CAREREL_W27,5,"0.340075,0.145126,0.098197,0.104531,0.312071"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,CAREREL_W27,5,"0.335945,0.150244,0.084940,0.087636,0.341235"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Other,CAREREL_W27,5,"0.291038,0.154569,0.123233,0.101369,0.329790"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,CAREREL_W27,5,"0.316148,0.129747,0.094186,0.115399,0.344519"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,CAREREL_W27,5,"0.239386,0.116667,0.066996,0.104580,0.472371"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,CAREREL_W27,5,"0.312314,0.142988,0.098274,0.111359,0.335064"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,CAREREL_W27,5,"0.311941,0.147350,0.079490,0.090780,0.370439"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,CAREREL_W27,5,"0.259895,0.150416,0.118989,0.104190,0.366511"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,CAREREL_W27,5,"0.271764,0.140989,0.082883,0.108948,0.395415"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,CAREREL_W27,5,"0.302124,0.141603,0.096565,0.114673,0.345036"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,CAREREL_W27,5,"0.304096,0.147051,0.080578,0.095688,0.372587"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,CAREREL_W27,5,"0.305227,0.137577,0.090933,0.114950,0.351314"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,CAREREL_W27,5,"0.306913,0.151933,0.085895,0.102003,0.353255"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,CAREREL_W27,5,"0.264610,0.150770,0.130991,0.116506,0.337122"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,CAREREL_W27,5,"0.273642,0.127255,0.075396,0.109701,0.414006"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,CAREREL_W27,5,"0.327627,0.125329,0.082193,0.110602,0.354250"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,CAREREL_W27,5,"0.329853,0.153396,0.084713,0.102184,0.329853"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,CAREREL_W27,5,"0.277461,0.149679,0.134171,0.119334,0.319355"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,CAREREL_W27,5,"0.292156,0.114410,0.064178,0.104171,0.425085"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,CARS10E_W27,2,"0.941654,0.058346"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,CARS10E_W27,2,"0.943764,0.056236"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,CARS10E_W27,2,"0.924142,0.075858"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,CARS10E_W27,2,"0.925230,0.074770"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,CARS10E_W27,2,"0.928409,0.071591"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Other,CARS10E_W27,2,"0.907312,0.092688"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,CARS10E_W27,2,"0.939471,0.060529"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,CARS10E_W27,2,"0.939913,0.060087"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,CARS10E_W27,2,"0.903975,0.096025"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,CARS10E_W27,2,"0.928926,0.071074"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,CARS10E_W27,2,"0.901921,0.098079"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,CARS10E_W27,2,"0.895523,0.104477"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,CARS10E_W27,2,"0.896251,0.103749"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,CARS10E_W27,2,"0.918480,0.081520"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,CARS10E_W27,2,"0.935346,0.064653"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,CARS10E_W27,2,"0.921358,0.078642"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,CARS10E_W27,2,"0.893309,0.106691"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,CARS10E_W27,2,"0.932453,0.067547"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,CARS10E_W27,2,"0.948537,0.051463"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,CARS10E_W27,2,"0.913677,0.086323"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,CARS10E_W27,2,"0.877477,0.122523"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,CARS10E_W27,2,"0.942929,0.057071"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,CARS1_W27,3,"0.464206,0.342284,0.193510"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,CARS1_W27,3,"0.442026,0.352414,0.205561"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,CARS1_W27,3,"0.404752,0.362818,0.232430"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,CARS1_W27,3,"0.397630,0.407060,0.195310"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,CARS1_W27,3,"0.431771,0.375129,0.193100"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Other,CARS1_W27,3,"0.392472,0.392472,0.215057"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,CARS1_W27,3,"0.394561,0.403917,0.201522"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,CARS1_W27,3,"0.462263,0.343525,0.194211"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,CARS1_W27,3,"0.388964,0.404459,0.206577"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,CARS1_W27,3,"0.412729,0.393829,0.193442"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,CARS1_W27,3,"0.383850,0.399141,0.217009"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,CARS1_W27,3,"0.414047,0.371149,0.214805"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,CARS1_W27,3,"0.391267,0.394336,0.214397"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,CARS1_W27,3,"0.420175,0.376642,0.203183"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,CARS1_W27,3,"0.402646,0.402646,0.194707"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,CARS1_W27,3,"0.429803,0.373419,0.196778"
