ty,gk,qk,n_opt,mouth_pred
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent,CANDEXP_W92,4,"0.364941,0.282005,0.214538,0.138516"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,SHOOTFREQ_W26,4,"0.205719,0.231296,0.268308,0.294678"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,SHOOTFREQ_W26,4,"0.265821,0.227369,0.223844,0.282965"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,FAMSURV10c_W50,4,"0.303326,0.267684,0.253438,0.175552"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,FAMSURV10c_W50,4,"0.338292,0.259378,0.236166,0.166164"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,FAMSURV30f_W50,3,"0.288123,0.292660,0.419217"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,FAMSURV30f_W50,3,"0.274554,0.283269,0.442177"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,NEIGHINTERC_W32,6,"0.214603,0.171097,0.148651,0.141844,0.148651,0.175154"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,NEIGHINTERC_W32,6,"0.239205,0.170952,0.142836,0.135234,0.147370,0.164403"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,REASONGUNB_W26,3,"0.493190,0.225799,0.281011"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,REASONGUNB_W26,3,"0.564390,0.189047,0.246564"
RACExRELIG,RACExRELIG :: Asian | Hindu,COHABDUR_W50,6,"0.213685,0.193049,0.185653,0.145721,0.140138,0.121754"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,COHABDUR_W50,6,"0.203405,0.198693,0.175346,0.143113,0.128286,0.151158"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,COHABDUR_W50,6,"0.202992,0.187737,0.172277,0.145072,0.136282,0.155639"
RACExRELIG,RACExRELIG :: Mixed Race | Roman Catholic,COHABDUR_W50,6,"0.202057,0.188338,0.166208,0.144404,0.131481,0.167511"
RACExRELIG,RACExRELIG :: White | Agnostic,COHABDUR_W50,6,"0.247401,0.183852,0.170036,0.127351,0.122472,0.148888"
RACExRELIG,RACExRELIG :: White | Jewish,COHABDUR_W50,6,"0.203156,0.190848,0.163241,0.131168,0.125161,0.186427"
RACExRELIG,RACExRELIG :: Asian | Hindu,DNA2c_W50,2,"0.594551,0.405449"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,DNA2c_W50,2,"0.544801,0.455199"
RACExRELIG,RACExRELIG :: Asian | Hindu,ECON3_d_W54,4,"0.337906,0.259082,0.239611,0.163401"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,ECON3_d_W54,4,"0.332746,0.265288,0.235952,0.166013"
RACExRELIG,RACExRELIG :: Asian | Hindu,FAMSURV23f_W50,3,"0.358037,0.325996,0.315967"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,FAMSURV23f_W50,3,"0.322144,0.337604,0.340252"
RACExRELIG,RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV23f_W50,3,"0.319532,0.332261,0.348207"
RACExRELIG,RACExRELIG :: White | Jewish,FAMSURV23f_W50,3,"0.307813,0.343390,0.348797"
RACExRELIG,RACExRELIG :: Asian | Hindu,FAMSURV23g_W50,3,"0.299041,0.325877,0.375082"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,FAMSURV23g_W50,3,"0.258926,0.327313,0.413762"
RACExRELIG,RACExRELIG :: White | Atheist,FAMSURV23g_W50,3,"0.259400,0.322829,0.417771"
RACExRELIG,RACExRELIG :: White | Orthodox,FAMSURV23g_W50,3,"0.261355,0.317726,0.420919"
RACExRELIG,RACExRELIG :: Asian | Hindu,FAMSURV26a_W50,4,"0.218921,0.242323,0.276742,0.262014"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,FAMSURV26a_W50,4,"0.211833,0.230843,0.267782,0.289542"
RACExRELIG,RACExRELIG :: Asian | Hindu,FAMSURV26d_W50,4,"0.224251,0.268394,0.270499,0.236857"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,FAMSURV26d_W50,4,"0.225426,0.261499,0.263550,0.249524"
RACExRELIG,RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV26d_W50,4,"0.233745,0.254721,0.250772,0.260762"
RACExRELIG,RACExRELIG :: White | Atheist,FAMSURV26d_W50,4,"0.219077,0.264257,0.268419,0.248247"
RACExRELIG,RACExRELIG :: White | Jewish,FAMSURV26d_W50,4,"0.219393,0.275181,0.262579,0.242846"
RACExRELIG,RACExRELIG :: White | Orthodox,FAMSURV26d_W50,4,"0.236991,0.262325,0.246431,0.254254"
RACExRELIG,RACExRELIG :: Asian | Hindu,FAMSURV27a_W50,4,"0.216193,0.250789,0.284181,0.248837"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,FAMSURV27a_W50,4,"0.194302,0.238064,0.284925,0.282708"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,FAMSURV27a_W50,4,"0.206514,0.237696,0.277895,0.277895"
RACExRELIG,RACExRELIG :: White | Atheist,FAMSURV27a_W50,4,"0.207591,0.248454,0.281535,0.262420"
RACExRELIG,RACExRELIG :: Asian | Hindu,FAMSURV27b_W50,4,"0.209999,0.249380,0.289286,0.251336"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,FAMSURV27b_W50,4,"0.192574,0.235947,0.289088,0.282391"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,FAMSURV27b_W50,4,"0.203751,0.232691,0.280679,0.282880"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,FAMSURV27b_W50,4,"0.202322,0.229260,0.285319,0.283099"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,FAMSURV27b_W50,4,"0.214421,0.239204,0.271053,0.275322"
RACExRELIG,RACExRELIG :: White | Agnostic,FAMSURV27b_W50,4,"0.225070,0.234036,0.273616,0.267278"
RACExRELIG,RACExRELIG :: White | Jewish,FAMSURV27b_W50,4,"0.202545,0.250110,0.279017,0.268328"
RACExRELIG,RACExRELIG :: White | Nothing in particular,FAMSURV27b_W50,4,"0.195042,0.237111,0.275054,0.292793"
RACExRELIG,RACExRELIG :: Asian | Hindu,FAMSURV27c_W50,4,"0.208628,0.253627,0.291922,0.245823"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,FAMSURV27c_W50,4,"0.201385,0.239151,0.288471,0.270993"
RACExRELIG,RACExRELIG :: White | Atheist,FAMSURV27c_W50,4,"0.202833,0.250466,0.288284,0.258416"
RACExRELIG,RACExRELIG :: White | Orthodox,FAMSURV27c_W50,4,"0.219993,0.249284,0.265362,0.265362"
RACExRELIG,RACExRELIG :: Asian | Hindu,FAMSURV27d_W50,4,"0.200730,0.253746,0.289787,0.255736"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,FAMSURV27d_W50,4,"0.195226,0.241072,0.284053,0.279649"
RACExRELIG,RACExRELIG :: White | Atheist,FAMSURV27d_W50,4,"0.197057,0.251057,0.286716,0.265169"
RACExRELIG,RACExRELIG :: White | Orthodox,FAMSURV27d_W50,4,"0.217715,0.248638,0.260571,0.273076"
RACExRELIG,RACExRELIG :: Asian | Hindu,FAMSURV40_W50,4,"0.249128,0.195543,0.230406,0.324924"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,FAMSURV40_W50,4,"0.252951,0.185063,0.193944,0.368042"
RACExRELIG,RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV40_W50,4,"0.257766,0.178549,0.191556,0.372129"
RACExRELIG,RACExRELIG :: White | Jewish,FAMSURV40_W50,4,"0.239496,0.189457,0.200107,0.370939"
RACExRELIG,RACExRELIG :: Asian | Hindu,FAMSURV43_W50,4,"0.322809,0.284878,0.232511,0.159802"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,FAMSURV43_W50,4,"0.312447,0.300478,0.219834,0.167241"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,FAMSURV43_W50,4,"0.290496,0.304437,0.231604,0.173463"
RACExRELIG,RACExRELIG :: White | Agnostic,FAMSURV43_W50,4,"0.318816,0.268470,0.229634,0.183080"
RACExRELIG,RACExRELIG :: Asian | Hindu,INEQ8_b_W54,4,"0.520720,0.310936,0.121764,0.046579"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,INEQ8_b_W54,4,"0.465893,0.332959,0.140984,0.060164"
RACExRELIG,RACExRELIG :: Asian | Hindu,INEQ8_i_W54,4,"0.383432,0.300959,0.200482,0.115127"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,INEQ8_i_W54,4,"0.350122,0.304191,0.204224,0.141462"
RACExRELIG,RACExRELIG :: Asian | Hindu,RACESURV13_W43,4,"0.333645,0.259843,0.222256,0.184256"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,RACESURV13_W43,4,"0.310983,0.285374,0.222249,0.181395"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,RACESURV13_W43,4,"0.330168,0.263233,0.219939,0.186660"
RACExRELIG,RACExRELIG :: Other | Nothing in particular,RACESURV13_W43,4,"0.288888,0.269273,0.232128,0.209710"
RACExRELIG,RACExRELIG :: Asian | Hindu,RACESURV25_W43,4,"0.315571,0.296451,0.240073,0.147905"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,RACESURV25_W43,4,"0.289550,0.330676,0.241928,0.137846"
RACExRELIG,RACExRELIG :: Black | Protestant,RACESURV25_W43,4,"0.299426,0.306527,0.235022,0.159024"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,RACESURV25_W43,4,"0.315898,0.306179,0.227533,0.150390"
RACExRELIG,RACExRELIG :: Other | Nothing in particular,RACESURV25_W43,4,"0.292568,0.311437,0.236929,0.159066"
RACExRELIG,RACExRELIG :: Asian | Hindu,RACESURV47d_W43,4,"0.233938,0.373833,0.233938,0.158291"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,RACESURV47d_W43,4,"0.207651,0.376008,0.231652,0.184689"
RACExRELIG,RACExRELIG :: Asian | Hindu,ROMRELDUR_W50,6,"0.188219,0.158496,0.183859,0.159739,0.152424,0.157263"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,ROMRELDUR_W50,6,"0.200703,0.153885,0.177120,0.147989,0.144561,0.175742"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,ROMRELDUR_W50,6,"0.174028,0.154784,0.172674,0.159697,0.143152,0.195665"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,ROMRELDUR_W50,6,"0.187106,0.156333,0.174402,0.152711,0.142343,0.187106"
RACExRELIG,RACExRELIG :: Mixed Race | Roman Catholic,ROMRELDUR_W50,6,"0.175458,0.152440,0.162272,0.156055,0.138799,0.214976"
RACExRELIG,RACExRELIG :: White | Agnostic,ROMRELDUR_W50,6,"0.229405,0.157668,0.165234,0.132770,0.134860,0.180062"
RACExRELIG,RACExRELIG :: White | Atheist,ROMRELDUR_W50,6,"0.193589,0.165585,0.177647,0.149594,0.142743,0.170842"
RACExRELIG,RACExRELIG :: White | Jewish,ROMRELDUR_W50,6,"0.174086,0.157273,0.156049,0.142084,0.139882,0.230626"
RACExRELIG,RACExRELIG :: Asian | Hindu,ROMRELSER_W50,4,"0.403431,0.256436,0.206052,0.134081"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,ROMRELSER_W50,4,"0.403922,0.266976,0.193804,0.135297"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,DNA3c_W50,2,"0.577495,0.422505"
RACExRELIG,RACExRELIG :: White | Atheist,DNA3c_W50,2,"0.525369,0.474631"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,ECON3_b_W54,4,"0.265290,0.239670,0.280202,0.214838"
RACExRELIG,RACExRELIG :: White | Atheist,ECON3_b_W54,4,"0.261397,0.251383,0.280438,0.206782"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,ECON4_f_W54,4,"0.279203,0.235112,0.254217,0.231467"
RACExRELIG,RACExRELIG :: White | Atheist,ECON4_f_W54,4,"0.262589,0.246680,0.262589,0.228142"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,FAMSURV25_W50,4,"0.313610,0.294609,0.217231,0.174550"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,FAMSURV25_W50,4,"0.324221,0.290630,0.214297,0.170852"
RACExRELIG,RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV25_W50,4,"0.318182,0.282997,0.210305,0.188516"
RACExRELIG,RACExRELIG :: White | Atheist,FAMSURV25_W50,4,"0.290153,0.287895,0.233145,0.188806"
RACExRELIG,RACExRELIG :: White | Jewish,FAMSURV25_W50,4,"0.296644,0.292045,0.225675,0.185635"
RACExRELIG,RACExRELIG :: White | Nothing in particular,FAMSURV25_W50,4,"0.291868,0.291868,0.220313,0.195951"
RACExRELIG,RACExRELIG :: White | Orthodox,FAMSURV25_W50,4,"0.298105,0.280044,0.223270,0.198581"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,FAMSURV26b_W50,4,"0.211182,0.235590,0.269052,0.284176"
RACExRELIG,RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV26b_W50,4,"0.234237,0.236074,0.249344,0.280345"
RACExRELIG,RACExRELIG :: White | Atheist,FAMSURV26b_W50,4,"0.219505,0.246796,0.266850,0.266850"
RACExRELIG,RACExRELIG :: White | Jewish,FAMSURV26b_W50,4,"0.217816,0.254652,0.262736,0.264796"
RACExRELIG,RACExRELIG :: White | Orthodox,FAMSURV26b_W50,4,"0.238327,0.247821,0.245893,0.267959"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,FAMSURV29_W50,4,"0.207528,0.256263,0.250327,0.285882"
RACExRELIG,RACExRELIG :: White | Jewish,FAMSURV29_W50,4,"0.215816,0.264423,0.242648,0.277113"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,FAMSURV30b_W50,3,"0.274483,0.313469,0.412048"
RACExRELIG,RACExRELIG :: White | Atheist,FAMSURV30b_W50,3,"0.267510,0.327760,0.404730"
RACExRELIG,RACExRELIG :: White | Jewish,FAMSURV30b_W50,3,"0.266664,0.326723,0.406613"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,FAMSURV30e_W50,3,"0.276115,0.296229,0.427656"
RACExRELIG,RACExRELIG :: White | Atheist,FAMSURV30e_W50,3,"0.274266,0.310784,0.414951"
RACExRELIG,RACExRELIG :: White | Jewish,FAMSURV30e_W50,3,"0.271827,0.310436,0.417737"
RACExRELIG,RACExRELIG :: White | Orthodox,FAMSURV30e_W50,3,"0.274037,0.308108,0.417856"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,FIN_SITGROWUP_W54,4,"0.267303,0.305269,0.271512,0.155916"
RACExRELIG,RACExRELIG :: White | Jewish,FIN_SITGROWUP_W54,4,"0.261870,0.292137,0.270182,0.175811"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,GAP21Q15_a_W82,5,"0.081086,0.171658,0.243976,0.313271,0.190009"
RACExRELIG,RACExRELIG :: White | Jewish,GAP21Q15_a_W82,5,"0.099635,0.168166,0.201268,0.297455,0.233475"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,GAP21Q19_b_W82,4,"0.232290,0.249210,0.305339,0.213161"
RACExRELIG,RACExRELIG :: White | Jewish,GAP21Q19_b_W82,4,"0.240469,0.255978,0.294629,0.208923"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,GAP21Q33_c_W82,3,"0.289728,0.418271,0.292000"
RACExRELIG,RACExRELIG :: White | Jewish,GAP21Q33_c_W82,3,"0.280178,0.423895,0.295927"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,GAP21Q43_a_W82,4,"0.493768,0.240643,0.183072,0.082517"
RACExRELIG,RACExRELIG :: White | Jewish,GAP21Q43_a_W82,4,"0.450378,0.268933,0.186284,0.094404"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,GAP21Q4_b_W82,4,"0.231395,0.355602,0.250197,0.162806"
RACExRELIG,RACExRELIG :: White | Jewish,GAP21Q4_b_W82,4,"0.231013,0.333506,0.259735,0.175746"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,GAP21Q4_e_W82,4,"0.225364,0.351788,0.255371,0.167476"
RACExRELIG,RACExRELIG :: White | Jewish,GAP21Q4_e_W82,4,"0.225908,0.331272,0.264113,0.178708"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,GAP21Q4_f_W82,4,"0.256169,0.369823,0.231429,0.142579"
RACExRELIG,RACExRELIG :: White | Jewish,GAP21Q4_f_W82,4,"0.247480,0.354498,0.245554,0.152468"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,GODMORALIMP_W92,4,"0.268197,0.339033,0.215502,0.177267"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,GODMORALIMP_W92,4,"0.250129,0.355505,0.227745,0.166622"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,GODMORALIMP_W92,4,"0.294061,0.320450,0.208520,0.176969"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,GODMORALIMP_W92,4,"0.266135,0.318522,0.220634,0.194709"
RACExRELIG,RACExRELIG :: White | Agnostic,GODMORALIMP_W92,4,"0.273298,0.302513,0.217892,0.206296"
RACExRELIG,RACExRELIG :: White | Atheist,GODMORALIMP_W92,4,"0.263742,0.315658,0.229143,0.191456"
RACExRELIG,RACExRELIG :: White | Nothing in particular,GODMORALIMP_W92,4,"0.263008,0.322244,0.214661,0.200086"
RACExRELIG,RACExRELIG :: White | Orthodox,GODMORALIMP_W92,4,"0.286816,0.298241,0.213143,0.201800"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,HAVEKIDS1_W50,4,"0.305728,0.289458,0.223676,0.181138"
RACExRELIG,RACExRELIG :: Mixed Race | Roman Catholic,HAVEKIDS1_W50,4,"0.311205,0.276792,0.217256,0.194747"
RACExRELIG,RACExRELIG :: White | Atheist,HAVEKIDS1_W50,4,"0.275657,0.277819,0.243267,0.203257"
RACExRELIG,RACExRELIG :: White | Jewish,HAVEKIDS1_W50,4,"0.281931,0.284143,0.235563,0.198363"
RACExRELIG,RACExRELIG :: White | Orthodox,HAVEKIDS1_W50,4,"0.289272,0.271746,0.230628,0.208355"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,IDIMPORT_W43,5,"0.191858,0.159056,0.201065,0.256164,0.191858"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,IDIMPORT_W43,5,"0.176207,0.168138,0.214213,0.262460,0.178982"
RACExRELIG,RACExRELIG :: Black | Protestant,IDIMPORT_W43,5,"0.194890,0.165401,0.205845,0.252206,0.181658"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,IDIMPORT_W43,5,"0.171954,0.162803,0.220794,0.268417,0.176032"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,IDIMPORT_W43,5,"0.196674,0.159271,0.201338,0.256511,0.186207"
RACExRELIG,RACExRELIG :: Other | Nothing in particular,IDIMPORT_W43,5,"0.183727,0.160877,0.194054,0.261128,0.200214"
RACExRELIG,RACExRELIG :: White | Atheist,IDIMPORT_W43,5,"0.198781,0.167391,0.195700,0.245462,0.192666"
RACExRELIG,RACExRELIG :: White | Jewish,IDIMPORT_W43,5,"0.207974,0.167112,0.192344,0.235665,0.196906"
RACExRELIG,RACExRELIG :: White | Nothing in particular,IDIMPORT_W43,5,"0.203698,0.157405,0.184026,0.249576,0.205295"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,MARRDUR_W50,6,"0.149560,0.177607,0.173492,0.161713,0.169474,0.168155"
RACExRELIG,RACExRELIG :: Mixed Race | Roman Catholic,MARRDUR_W50,6,"0.134517,0.157266,0.152428,0.168722,0.175443,0.211625"
RACExRELIG,RACExRELIG :: White | Jewish,MARRDUR_W50,6,"0.137870,0.161186,0.144487,0.145620,0.161186,0.249650"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,RACESURV21_W43,4,"0.223655,0.259444,0.261479,0.255422"
RACExRELIG,RACExRELIG :: Black | Protestant,RACESURV21_W43,4,"0.228109,0.268778,0.256469,0.246644"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,RACESURV21_W43,4,"0.196619,0.281644,0.275120,0.246616"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,RACESURV21_W43,4,"0.227527,0.272314,0.259844,0.240316"
RACExRELIG,RACExRELIG :: Other | Nothing in particular,RACESURV21_W43,4,"0.197232,0.273830,0.257239,0.271699"
RACExRELIG,RACExRELIG :: White | Atheist,RACESURV21_W43,4,"0.224093,0.257930,0.264046,0.253931"
RACExRELIG,RACExRELIG :: White | Nothing in particular,RACESURV21_W43,4,"0.218617,0.263702,0.247725,0.269956"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,RACESURV27_W43,4,"0.269277,0.327357,0.286643,0.116723"
RACExRELIG,RACExRELIG :: White | Atheist,RACESURV27_W43,4,"0.253190,0.298331,0.293706,0.154772"
RACExRELIG,RACExRELIG :: White | Jewish,RACESURV27_W43,4,"0.263801,0.310833,0.280815,0.144551"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,RACESURV34a_W43,5,"0.240304,0.160077,0.150378,0.163873,0.285368"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,RACESURV34a_W43,5,"0.236549,0.169054,0.158811,0.175788,0.259798"
RACExRELIG,RACExRELIG :: Other | Nothing in particular,RACESURV34a_W43,5,"0.214562,0.155755,0.141817,0.160699,0.327167"
RACExRELIG,RACExRELIG :: White | Atheist,RACESURV34a_W43,5,"0.257622,0.170278,0.163754,0.166333,0.242013"
RACExRELIG,RACExRELIG :: White | Jewish,RACESURV34a_W43,5,"0.257582,0.163729,0.153809,0.161190,0.263690"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,RACESURV47b_W43,4,"0.173056,0.240264,0.301359,0.285321"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,RACESURV47b_W43,4,"0.156805,0.252538,0.302249,0.288408"
RACExRELIG,RACExRELIG :: Black | Protestant,RACESURV47b_W43,4,"0.170107,0.232508,0.289361,0.308024"
RACExRELIG,RACExRELIG :: Other | Nothing in particular,RACESURV47b_W43,4,"0.164844,0.287060,0.282609,0.265487"
RACExRELIG,RACExRELIG :: White | Atheist,RACESURV47b_W43,4,"0.174682,0.242521,0.292537,0.290260"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,RACESURV47f_W43,4,"0.161805,0.193656,0.339876,0.304663"
RACExRELIG,RACExRELIG :: White | Atheist,RACESURV47f_W43,4,"0.156955,0.193813,0.329688,0.319544"
RACExRELIG,RACExRELIG :: White | Jewish,RACESURV47f_W43,4,"0.166073,0.191149,0.317623,0.325155"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,RACESURV5f_W43,5,"0.182999,0.144764,0.139219,0.171912,0.361106"
RACExRELIG,RACExRELIG :: Asian | Roman Catholic,RACESURV5f_W43,5,"0.219544,0.148551,0.135257,0.161882,0.334765"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,RACESURV5f_W43,5,"0.179641,0.158533,0.145478,0.170081,0.346267"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,RACESURV5f_W43,5,"0.202548,0.158982,0.148187,0.166612,0.323671"
RACExRELIG,RACExRELIG :: Other | Nothing in particular,RACESURV5f_W43,5,"0.184058,0.149055,0.143344,0.174263,0.349281"
RACExRELIG,RACExRELIG :: White | Jewish,RACESURV5f_W43,5,"0.208900,0.171837,0.156459,0.170500,0.292304"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,REPRSNTREP_W92,4,"0.164346,0.155600,0.329405,0.350649"
RACExRELIG,RACExRELIG :: White | Atheist,REPRSNTREP_W92,4,"0.177208,0.185712,0.308589,0.328491"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,SOCIETY_RELG_W92,5,"0.112068,0.149631,0.391157,0.195156,0.151987"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,SOCIETY_RELG_W92,5,"0.106799,0.152982,0.406215,0.201091,0.132913"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,SOCIETY_RELG_W92,5,"0.131299,0.153504,0.348639,0.208182,0.158376"
RACExRELIG,RACExRELIG :: White | Agnostic,SOCIETY_RELG_W92,5,"0.151419,0.159931,0.330730,0.192913,0.165007"
RACExRELIG,RACExRELIG :: White | Atheist,SOCIETY_RELG_W92,5,"0.133318,0.172526,0.332552,0.203285,0.158319"
RACExRELIG,RACExRELIG :: White | Orthodox,SOCIETY_RELG_W92,5,"0.136536,0.160879,0.327533,0.195579,0.179473"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,SOCIETY_SSM_W92,5,"0.149314,0.212218,0.349889,0.150485,0.138093"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,SOCIETY_SSM_W92,5,"0.142280,0.218652,0.357691,0.158724,0.122653"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,SOCIETY_SSM_W92,5,"0.175027,0.203035,0.302420,0.170973,0.148544"
RACExRELIG,RACExRELIG :: White | Agnostic,SOCIETY_SSM_W92,5,"0.189884,0.198997,0.298730,0.156195,0.156195"
RACExRELIG,RACExRELIG :: White | Atheist,SOCIETY_SSM_W92,5,"0.174550,0.227657,0.285545,0.165261,0.146986"
RACExRELIG,RACExRELIG :: White | Orthodox,SOCIETY_SSM_W92,5,"0.177350,0.199400,0.283404,0.166605,0.173242"
RACExRELIG,RACExRELIG :: Asian | Roman Catholic,ADMISSIONc_W43,3,"0.258268,0.344833,0.396900"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,ADMISSIONc_W43,3,"0.243287,0.370968,0.385746"
RACExRELIG,RACExRELIG :: Asian | Roman Catholic,CANDEXP_W92,4,"0.373201,0.250556,0.201327,0.174916"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,CANDEXP_W92,4,"0.343747,0.276209,0.215112,0.164932"
RACExRELIG,RACExRELIG :: Asian | Roman Catholic,FREECOLL_W92,4,"0.378187,0.303882,0.163932,0.154000"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,FREECOLL_W92,4,"0.324954,0.330071,0.186605,0.158370"
RACExRELIG,RACExRELIG :: Asian | Roman Catholic,POLINTOL2_a_W92,4,"0.329756,0.223124,0.237514,0.209606"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,POLINTOL2_a_W92,4,"0.314486,0.244922,0.246843,0.193749"
RACExRELIG,RACExRELIG :: Asian | Roman Catholic,RACESURV14_W43,4,"0.144375,0.093947,0.158565,0.603113"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,RACESURV14_W43,4,"0.136073,0.100334,0.181682,0.581911"
RACExRELIG,RACExRELIG :: Asian | Roman Catholic,RACESURV19a_W43,3,"0.814339,0.090655,0.095006"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,RACESURV19a_W43,3,"0.809027,0.117465,0.073508"
RACExRELIG,RACExRELIG :: Black | Protestant,RACESURV19a_W43,3,"0.784102,0.113847,0.102051"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,RACESURV19a_W43,3,"0.805014,0.091028,0.103958"
RACExRELIG,RACExRELIG :: Other | Nothing in particular,RACESURV19a_W43,3,"0.774778,0.130494,0.094728"
RACExRELIG,RACExRELIG :: Asian | Roman Catholic,RACESURV19c_W43,3,"0.511264,0.241504,0.247231"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,RACESURV19c_W43,3,"0.496422,0.276300,0.227278"
